,id,latitude,longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2341,75112000CW,48.843547878125,2.3832576875000004,Le Repaire,48.843189479442934,2.383654526191222,Coffee Shop
2342,75112000CW,48.843547878125,2.3832576875000004,GO Sport,48.84387,2.38299,Sporting Goods Shop
2343,75112000CW,48.843547878125,2.3832576875000004,NATURALIA,48.84358,2.38265,Supermarket
2344,75114000AP,48.83485107499998,2.3345650142857144,Le Denfert Café,48.83414868612608,2.3338705000060145,Café
2345,75115000AP,48.83099734117647,2.299540731372549,Parc Georges Brassens,48.83140689185806,2.300650764909283,Park
2346,75115000AP,48.83099734117647,2.299540731372549,Le Monfort Théâtre,48.830706147914206,2.299869739912991,Theater
2347,75116000AO,48.84418569607844,2.259242811764706,Pharmacie Exelmans,48.84333550150235,2.2593563748523593,Pharmacy
2348,75117000AO,48.88031186428571,2.293771,Frederic Simonin,48.880075877716784,2.294214072720721,French Restaurant
2349,75117000AO,48.88031186428571,2.293771,Les Voiles,48.880591383777656,2.293558630698581,Breton Restaurant
2350,75117000AO,48.88031186428571,2.293771,Little Nonna,48.879636,2.29463,Italian Restaurant
2351,75117000AO,48.88031186428571,2.293771,Dix-Huit,48.880004,2.294365,French Restaurant
2352,75118000AO,48.88635030833334,2.3274570041666665,La Karambole,48.887169720065174,2.327036532062965,Bar
2353,75118000AO,48.88635030833334,2.3274570041666665,Brasiloja,48.88649673805522,2.327414901784692,Brazilian Restaurant
2354,75118000AO,48.88635030833334,2.3274570041666665,Restaurant Le Perroquet Vert,48.886125205364614,2.3284273965822218,French Restaurant
2355,75118000AO,48.88635030833334,2.3274570041666665,Bistrot Là Haut,48.887129469641074,2.326916274115801,Bistro
2356,75119000AS,48.879798632,2.3709967840000004,Marché Franprix,48.879680022570575,2.372288769703718,Convenience Store
2357,75120000AS,48.872208500000006,2.397510619047618,Space Invader,48.8725657703539,2.397791691305267,Street Art
2358,75112000CX,48.84227560425531,2.3791054808510643,Voie 11,48.842906,2.378379,Platform
2359,75112000CZ,48.84217372258063,2.384809761290323,Tianci Fondue Chongqing,48.84266824544995,2.385352849960327,Chinese Restaurant
2360,75112000CZ,48.84217372258063,2.384809761290323,Leroy Merlin,48.8427102250321,2.3854681849479675,Furniture / Home Store
2361,75112000CZ,48.84217372258063,2.384809761290323,Bio c' Bon,48.842437,2.385442,Health Food Store
2362,75112000CZ,48.84217372258063,2.384809761290323,La Grande Récré,48.84271593546531,2.3850867094623736,Toy / Game Store
2363,75112000DB,48.83865909729729,2.3823574783783785,Hôtel ibis Styles Paris Bercy,48.838457205936784,2.3810963505468408,Hotel
2364,75112000DB,48.83865909729729,2.3823574783783785,Eat'shop,48.83907408905306,2.382831573486328,Convenience Store
2365,75112000DB,48.83865909729729,2.3823574783783785,Bistrot du Métro,48.83871080660011,2.3811418276081726,French Restaurant
2366,75112000DB,48.83865909729729,2.3823574783783785,Vélib' [12-108],48.838284413822784,2.3812135843518005,Bike Rental / Bike Share
2367,75112000DB,48.83865909729729,2.3823574783783785,Terminal OUIBUS Paris-Bercy,48.838354619542784,2.382597740421589,Bus Station
2368,75112000DT,48.83131704473686,2.3862533526315794,Hôtel Pullman Paris Centre - Bercy,48.83140745925607,2.387151981114812,Hotel
2369,75112000DT,48.83131704473686,2.3862533526315794,Restaurant @ Pullman Hotel,48.83111885918811,2.3869661864492375,Breakfast Spot
2370,75112000DT,48.83131704473686,2.3862533526315794,Bar Point - Pullman Bercy,48.83167843754085,2.386852709853143,Bar
2371,75112000DV,48.832457283098606,2.38908416197183,Musée des Arts Forains,48.83288084545177,2.3890687791931127,Museum
2372,75112000DV,48.832457283098606,2.38908416197183,Les Salons Venitiens,48.832230015569294,2.389279756599354,Art Museum
2373,75112000DW,48.83417117659575,2.386437082978724,Fnac,48.833523,2.386662,Department Store
2374,75112000DW,48.83417117659575,2.386437082978724,L'Auberge Aveyronnaise,48.83477241179588,2.386037231962512,French Restaurant
2375,75112000DW,48.83417117659575,2.386437082978724,Dammann Frères,48.833391053261074,2.386683225631714,Tea Room
2376,75112000DW,48.83417117659575,2.386437082978724,Starbucks,48.833908,2.385869,Coffee Shop
2377,75112000DW,48.83417117659575,2.386437082978724,central comics (Central Comics),48.834409,2.385364,Comic Shop
2378,75112000DW,48.83417117659575,2.386437082978724,Eric Kayser,48.8334253897579,2.3867472233069793,Bakery
2379,75112000DW,48.83417117659575,2.386437082978724,L'Italia In Bocca,48.83405611562957,2.3875589668750763,Italian Restaurant
2380,75112000DW,48.83417117659575,2.386437082978724,Sushi Mar,48.8338056,2.3852313,Sushi Restaurant
2381,75112000DW,48.83417117659575,2.386437082978724,Fragonard,48.8333586204463,2.3859951929532204,Cosmetics Shop
2382,75112000DZ,48.83576037777778,2.383651927777778,Parc de Bercy,48.83550086064976,2.382380962371826,Park
2383,75112000DZ,48.83576037777778,2.383651927777778,Kinoko Sushi,48.83595954577002,2.38446965435566,Japanese Restaurant
2384,75112000DZ,48.83576037777778,2.383651927777778,Chai De Bercy,48.836305066876434,2.3828781200043103,Science Museum
2385,75112000EA,48.83682096451613,2.3806413064516123,Terrain de Volley du Parc de Bercy,48.836385,2.380953,Volleyball Court
2386,75113000AP,48.83348374193548,2.3605549677419355,La Catrina,48.832641122741215,2.3610145768961055,Taco Place
2387,75113000AP,48.83348374193548,2.3605549677419355,Place Pinel,48.8331511604733,2.3605759654552347,Plaza
2388,75117000AP,48.88091465294118,2.2917239647058825,Marché des Ternes,48.88113085122133,2.292127138748081,Market
2389,75117000AP,48.88091465294118,2.2917239647058825,Ricci,48.881523268007435,2.2922811426453613,Italian Restaurant
2390,75117000AP,48.88091465294118,2.2917239647058825,Les Cercles de la Forme,48.881148344811116,2.2913847858569074,Gym / Fitness Center
2391,75118000AP,48.88505984074075,2.3285055000000003,Le Bal,48.88528592627408,2.3272347450256348,Art Gallery
2392,75118000AP,48.88505984074075,2.3285055000000003,Le Bouclard,48.88584949212611,2.3287306352515045,French Restaurant
2393,75118000AP,48.88505984074075,2.3285055000000003,Montana Fitness Club - Place de Clichy,48.885402507182405,2.3281996851956226,Gym / Fitness Center
2394,75118000AP,48.88505984074075,2.3285055000000003,Clichy's Tavern,48.88464885496571,2.329092174768448,Pub
2395,75118000AP,48.88505984074075,2.3285055000000003,Bel-Ami,48.884729987827114,2.3292236030101776,Cocktail Bar
2396,75118000AP,48.88505984074075,2.3285055000000003,Taksim,48.88484463186337,2.3293201625347137,Kebab Restaurant
2397,75118000AP,48.88505984074075,2.3285055000000003,Chez Meng,48.88516541286048,2.329527658381802,Chinese Restaurant
2398,75119000AT,48.88123321612901,2.3714074645161296,Monoprix,48.882,2.37158,Supermarket
2399,75119000AT,48.88123321612901,2.3714074645161296,Sushi Shop,48.88142175252577,2.3725312900745266,Sushi Restaurant
2400,75120000AT,48.87337714666668,2.39769612,Tabac des Pyrénées,48.87343786896922,2.3988984150615225,Smoke Shop
2401,75120000AT,48.87337714666668,2.39769612,Space Invader,48.8725657703539,2.397791691305267,Street Art
2402,75112000EB,48.837781871428575,2.378106904761905,AccorHotels Arena,48.83858973009813,2.378621580058267,Music Venue
2403,75112000EH,48.842795533333316,2.372266814814815,Barapapa,48.8421212302412,2.371372319349501,Beer Garden
2404,75112000EI,48.84410497499999,2.3751105277777773,Mezzo di Pasta,48.844433453752195,2.375149726867676,Mac & Cheese Joint
2405,75112000EI,48.84410497499999,2.3751105277777773,Gare SNCF de Paris Lyon,48.84429930010578,2.374849319458008,Train Station
2406,75112000EI,48.84410497499999,2.3751105277777773,Brioche Dorée,48.844316565788496,2.375973165035248,Sandwich Place
2407,75112000EI,48.84410497499999,2.3751105277777773,Eat'Shop,48.84444051446046,2.375149726867676,Convenience Store
2408,75112000EI,48.84410497499999,2.3751105277777773,Berko,48.84457048136049,2.376247918267431,Cupcake Shop
2409,75112000EI,48.84410497499999,2.3751105277777773,Pharmacie,48.84428,2.375611,Pharmacy
2410,75112000EI,48.84410497499999,2.3751105277777773,Phileas Gare de Lyon,48.844304,2.374377,Sandwich Place
2411,75112000EI,48.84410497499999,2.3751105277777773,McDonald’s Originals,48.844342,2.375471,Fast Food Restaurant
2412,75112000EI,48.84410497499999,2.3751105277777773,Monop'Daily,48.84447125404229,2.376162448848332,Convenience Store
2413,75112000EI,48.84410497499999,2.3751105277777773,Voie E,48.844059,2.374317,Platform
2414,75112000EL,48.846334269696975,2.3671284212121213,Salons Vianey,48.8459887277965,2.367813651735211,Cocktail Bar
2415,75112000EM,48.84636229375,2.3722183125,Les Embruns,48.847099668399075,2.3718830975599947,Creperie
2416,75112000EM,48.84636229375,2.3722183125,L'Express de Lyon,48.84603991576019,2.372019588947296,Beer Bar
2417,75112000EM,48.84636229375,2.3722183125,Hôtel Terminus Paris,48.84580815488767,2.371746003627777,Hotel
2418,75112000EM,48.84636229375,2.3722183125,Aux Cadrans,48.84596,2.373006,French Restaurant
2419,75112000EM,48.84636229375,2.3722183125,Le Duc de Richelieu,48.84671208413355,2.3731200597679982,French Restaurant
2420,75112000EM,48.84636229375,2.3722183125,Holiday Inn Paris - Gare de Lyon Bastille,48.84679770233743,2.37159176899695,Hotel
2421,75112000EM,48.84636229375,2.3722183125,Fosca',48.84580762534367,2.371830493211746,Italian Restaurant
2422,75112000EM,48.84636229375,2.3722183125,Hayashi Sushi,48.84649318011243,2.373308390378952,Japanese Restaurant
2423,75112000EM,48.84636229375,2.3722183125,Bonne Journée,48.84566747242373,2.3729401460576995,Sandwich Place
2424,75112000EN,48.848389395,2.371485225,À la Biche au Bois,48.84787287216218,2.3713531915201114,French Restaurant
2425,75112000EN,48.848389395,2.371485225,Ibis Gare de Lyon Ledru-Rollin,48.84795227222837,2.370868979744955,Hotel
2426,75112000EN,48.848389395,2.371485225,Le Tarmac,48.848071357064036,2.371423893471136,Café
2427,75112000EN,48.848389395,2.371485225,Yooki Sushi,48.84841796164322,2.3721161737871688,Japanese Restaurant
2428,75112000EN,48.848389395,2.371485225,Au Beurre Salé,48.84845855923713,2.3722025199100187,French Restaurant
2429,75112000EN,48.848389395,2.371485225,US Ateliers,48.849174810548824,2.371127183741305,American Restaurant
2430,75112000EN,48.848389395,2.371485225,Carrefour Market,48.84852425029297,2.3708555102348328,Supermarket
2431,75112000EO,48.84817966842104,2.3684648947368423,Gentle Gourmet Café,48.848913273086616,2.368272542953491,Vegetarian / Vegan Restaurant
2432,75112000EP,48.8503249368421,2.3689335947368417,Jardins du Port de l'Arsenal,48.850165408086845,2.368031787395834,Park
2433,75112000EP,48.8503249368421,2.3689335947368417,Supersonic,48.85026572254583,2.3697217372873,Music Venue
2434,75112000EP,48.8503249368421,2.3689335947368417,Chez Papa,48.85058963699485,2.368768648916627,Southwestern French Restaurant
2435,75112000EP,48.8503249368421,2.3689335947368417,Canauxrama,48.85101,2.368171,Boat or Ferry
2436,75112000EP,48.8503249368421,2.3689335947368417,Café de la Presse,48.850369460426656,2.368881539619165,Bar
2437,75112000EP,48.8503249368421,2.3689335947368417,La Seine,48.850036070533356,2.368612048680013,Gastropub
2438,75112000ER,48.85204698219179,2.3707761890410954,Opéra Bastille,48.85234082322526,2.3702841997146606,Opera House
2439,75112000ER,48.85204698219179,2.3707761890410954,Quatre Amis,48.852141561125165,2.3712941407254795,Szechuan Restaurant
2440,75112000ER,48.85204698219179,2.3707761890410954,Ben's,48.85290978832851,2.3711639642715454,Burger Joint
2441,75112000ER,48.85204698219179,2.3707761890410954,Carhartt WIP,48.852234526473794,2.3720972728672223,Clothing Store
2442,75112000ET,48.849899953846155,2.375191069230769,Agrology,48.8498,2.3759,Wine Shop
2443,75112000ET,48.849899953846155,2.375191069230769,Boulangerie bo,48.849088,2.375027,Bakery
2444,75112000ET,48.849899953846155,2.375191069230769,Chez Habibi,48.849303425805736,2.374794045864123,Wine Bar
2445,75112000ET,48.849899953846155,2.375191069230769,Les Caves de Prague,48.84986354711795,2.3758017580769155,Wine Shop
2446,75112000ET,48.849899953846155,2.375191069230769,Passerini,48.84933687592393,2.3747527599334717,Italian Restaurant
2447,75112000ET,48.849899953846155,2.375191069230769,Comptoir Veggie,48.850058922968635,2.3745395243167877,Vegetarian / Vegan Restaurant
2448,75112000ET,48.849899953846155,2.375191069230769,Le Square Trousseau,48.850193033527646,2.3764638431941942,French Restaurant
2449,75112000ET,48.849899953846155,2.375191069230769,Ici-même,48.849315695867176,2.3745274543762207,Wine Bar
2450,75112000ET,48.849899953846155,2.375191069230769,Bistrot du Coin,48.849806364881616,2.3742538690567017,Bistro
2451,75112000ET,48.849899953846155,2.375191069230769,Agua Limón,48.85026155112575,2.376103645120184,Spanish Restaurant
2452,75112000ET,48.849899953846155,2.375191069230769,Bar à Mines,48.84960187695891,2.374318095457514,Bar
2453,75112000ET,48.849899953846155,2.375191069230769,Hôtel Albe Bastille,48.849324880488716,2.374421678503591,Hotel
2454,75112000EV,48.84890621666668,2.373996683333333,Viaduc des Arts,48.84866364307922,2.372931108081189,Bridge
2455,75112000EV,48.84890621666668,2.373996683333333,Boulangerie bo,48.849088,2.375027,Bakery
2456,75112000EV,48.84890621666668,2.373996683333333,Chez Habibi,48.849303425805736,2.374794045864123,Wine Bar
2457,75112000EV,48.84890621666668,2.373996683333333,Passerini,48.84933687592393,2.3747527599334717,Italian Restaurant
2458,75112000EV,48.84890621666668,2.373996683333333,L'Encrier,48.84837986146622,2.3740760414267346,French Restaurant
2459,75112000EV,48.84890621666668,2.373996683333333,Ici-même,48.849315695867176,2.3745274543762207,Wine Bar
2460,75112000EV,48.84890621666668,2.373996683333333,Bar à Mines,48.84960187695891,2.374318095457514,Bar
2461,75112000EV,48.84890621666668,2.373996683333333,Pizzeria Le Coq,48.8484577044211,2.3741794416395545,Pizza Place
2462,75112000EV,48.84890621666668,2.373996683333333,Hôtel Albe Bastille,48.849324880488716,2.374421678503591,Hotel
2463,75112000EW,48.84782212666667,2.3773709511111107,Maguey,48.847458173166515,2.3775502805805897,French Restaurant
2464,75112000EW,48.84782212666667,2.3773709511111107,Sardegna a Tavola,48.84828117544313,2.3768312295679515,Italian Restaurant
2465,75112000EW,48.84782212666667,2.3773709511111107,Shan Goût,48.847573024627046,2.3773075231218934,Chinese Restaurant
2466,75112000EW,48.84782212666667,2.3773709511111107,Le Cotte Rôti,48.84816930639347,2.376747622151942,French Restaurant
2467,75112000EW,48.84782212666667,2.3773709511111107,Troll2jeux,48.84707800508284,2.377234724728655,Toy / Game Store
2468,75112000EW,48.84782212666667,2.3773709511111107,Les Temps Modernes,48.84810053214863,2.3765613528543543,French Restaurant
2469,75112000EX,48.84865046727271,2.37862108,Marché d'Aligre,48.84886322665162,2.3780834774430297,Farmers Market
2470,75112000EX,48.84865046727271,2.37862108,Place d'Aligre,48.84907408490896,2.378168948657348,Plaza
2471,75112000EX,48.84865046727271,2.37862108,La table d'Aligre,48.8489233000748,2.3782942745825886,French Restaurant
2472,75112000EX,48.84865046727271,2.37862108,Boucherie des Provinces,48.84930278957538,2.3783656844381387,Butcher
2473,75112000EX,48.84865046727271,2.37862108,Terres de Café,48.849435,2.37836,Coffee Shop
2474,75112000EX,48.84865046727271,2.37862108,Marché Beauvau,48.849023,2.377751,Farmers Market
2475,75112000EX,48.84865046727271,2.37862108,La Grille,48.84870306463357,2.377813303567407,Bar
2476,75112000EY,48.849013981249996,2.3819201375,Color Design Hotel,48.849350297750306,2.3809186759855914,Hotel
2477,75112000HA,48.84532793000001,2.3817458,Mama Jackson,48.845116,2.3823626,Caribbean Restaurant
2478,75112000HA,48.84532793000001,2.3817458,Clandestino,48.845572,2.382527,Gastropub
2479,75112000HA,48.84532793000001,2.3817458,thai Time,48.84555508445408,2.3827296642556526,Thai Restaurant
2480,75112000HA,48.84532793000001,2.3817458,HealthCity,48.8457592973787,2.381394149637048,Gym / Fitness Center
2481,75112000HB,48.84502288095237,2.376421423809524,Amorino,48.844237,2.376512,Ice Cream Shop
2482,75112000HB,48.84502288095237,2.376421423809524,Hôtel Novotel Paris Gare de Lyon,48.84530990025627,2.375463488038463,Hotel
2483,75112000HB,48.84502288095237,2.376421423809524,Brioche Dorée,48.844316565788496,2.375973165035248,Sandwich Place
2484,75112000HB,48.84502288095237,2.376421423809524,Berko,48.84457048136049,2.376247918267431,Cupcake Shop
2485,75112000HB,48.84502288095237,2.376421423809524,France Café,48.84421007195988,2.3768387481163433,Coffee Shop
2486,75112000HB,48.84502288095237,2.376421423809524,Monop'Daily,48.84447125404229,2.376162448848332,Convenience Store
2487,75112000HB,48.84502288095237,2.376421423809524,Le Café Prem1er,48.84467313451356,2.376258130015117,Café
2488,75112000HB,48.84502288095237,2.376421423809524,Costa Coffee,48.844592750057444,2.3762927922119195,Coffee Shop
2489,75112000HB,48.84502288095237,2.376421423809524,Starbucks,48.84463874735,2.376449473924531,Coffee Shop
2490,75112000HC,48.84335906938776,2.377164148979592,France Café,48.84421007195988,2.3768387481163433,Coffee Shop
2491,75112000HC,48.84335906938776,2.377164148979592,Voie G,48.843063,2.3784363,Platform
2492,75113000AQ,48.83500686666665,2.3607361133333336,Citadines Apart'Hotel Austerlitz Paris,48.834851410790726,2.360116659131234,Boarding House
2493,75113000AS,48.836230652631585,2.353690473684211,Oya Café,48.83616016262197,2.353284264756311,Gaming Cafe
2494,75113000AS,48.836230652631585,2.353690473684211,La Gobelinoise,48.83590773070864,2.3526312092977255,Bakery
2495,75113000AS,48.836230652631585,2.353690473684211,Galerie des Gobelins,48.83580306875933,2.3527339664912463,Art Gallery
2496,75117000AQ,48.881751936363635,2.2905917499999995,Chez Fred,48.88121152825603,2.289724051952362,French Restaurant
2497,75117000AQ,48.881751936363635,2.2905917499999995,Bistrot Gourmand,48.88143691860505,2.289455831050873,French Restaurant
2498,75117000AQ,48.881751936363635,2.2905917499999995,Les Cercles de la Forme,48.881148344811116,2.2913847858569074,Gym / Fitness Center
2499,75120000AV,48.87393969565217,2.400758239130435,Le Réfectoire,48.873382309087944,2.4011054482692207,Food Truck
2500,75120000AV,48.87393969565217,2.400758239130435,MJC Les Hauts de Belleville,48.87327596083824,2.4011417279817424,Arts & Entertainment
2501,75120000AV,48.87393969565217,2.400758239130435,Quartier Télégraphe,48.87324273565431,2.4001647501443104,Street Art
2502,75113000AV,48.83358737499999,2.3552472625,Baan Issan,48.833701791978896,2.3546093702316284,Thai Restaurant
2503,75113000AV,48.83358737499999,2.3552472625,Le Gob,48.833645502885794,2.3539797594117355,Pub
2504,75113000AV,48.83358737499999,2.3552472625,Hôtel la Manufacture,48.83295468059701,2.3553556948900223,Hotel
2505,75113000AV,48.83358737499999,2.3552472625,Fondation Jérôme Seydoux-Pathé,48.833258245788095,2.3541317651196665,Movie Theater
2506,75113000AV,48.83358737499999,2.3552472625,Magic Form Paris,48.83419184383619,2.3554511675644014,Gym
2507,75113000AV,48.83358737499999,2.3552472625,Virgule,48.833596568761315,2.354501255181331,French Restaurant
2508,75113000AV,48.83358737499999,2.3552472625,Kyriad Paris 13 - Italie Gobelins,48.83378361658681,2.3550857967495618,Hotel
2509,75113000AV,48.83358737499999,2.3552472625,Izu,48.833654,2.354885,Japanese Restaurant
2510,75113000AV,48.83358737499999,2.3552472625,Kazuki,48.833092545091425,2.3544436103146933,Japanese Restaurant
2511,75113000AV,48.83358737499999,2.3552472625,Hôtel Coypel,48.833184122640084,2.3564572149804883,Hotel
2512,75113000AV,48.83358737499999,2.3552472625,L'Entracte,48.83330575426313,2.354586571455002,French Restaurant
2513,75113000AV,48.83358737499999,2.3552472625,Carrefour City,48.833276,2.353977,Supermarket
2514,75113000AV,48.83358737499999,2.3552472625,Bagel Corner,48.832872101739724,2.3545111370704097,Bagel Shop
2515,75113000AV,48.83358737499999,2.3552472625,Subway,48.833457101250346,2.354177984360942,Sandwich Place
2516,75113000AV,48.83358737499999,2.3552472625,Hôtel des Ecrivains,48.833176798274174,2.3559931856133214,Resort
2517,75113000AV,48.83358737499999,2.3552472625,Pizza del Navona,48.83355684986963,2.3541487757100783,Italian Restaurant
2518,75113000AW,48.83368993076924,2.3591506384615384,Jacks Hotel,48.8329520147177,2.359254487706163,Hotel
2519,75113000AX,48.83208506875,2.3569912000000004,La Tropicale,48.83156736657509,2.357189655303955,Dessert Shop
2520,75113000AX,48.83208506875,2.3569912000000004,Crêperie Paris Breizh,48.831964631894074,2.35819548368454,Creperie
2521,75113000AX,48.83208506875,2.3569912000000004,Alliance Hotel Place d'Italie - V.Auriol,48.83152707589291,2.357472744363435,Hotel
2522,75113000AX,48.83208506875,2.3569912000000004,Bomby's Café,48.83174143537265,2.3569120466709137,Café
2523,75113000AY,48.829603168750005,2.35835125,Tang Frères 2,48.8292882624002,2.3575740506077447,Convenience Store
2524,75113000AY,48.829603168750005,2.35835125,Comme Au Vietnam,48.82970079774453,2.3574417729892696,Vietnamese Restaurant
2525,75113000AY,48.829603168750005,2.35835125,Ba Mien,48.829967483740894,2.357213488623681,Vietnamese Restaurant
2526,75113000AZ,48.82801934545455,2.3601655000000004,Parc de Choisy,48.82796120411918,2.3599849638157875,Park
2527,75113000BA,48.82743068125001,2.3620549,Complexe Sportif Charles Moureu,48.827625146189924,2.363101699479657,Soccer Field
2528,75113000BC,48.82890450769231,2.363897592307692,Chez Trassoudaine,48.82877357673622,2.365232619681503,French Restaurant
2529,75113000BE,48.832022817647065,2.3623179999999997,Carrefour Market,48.83209439350321,2.362379729747772,Supermarket
2530,75113000BG,48.829341357142866,2.3670668714285723,Marché Jeanne d'Arc,48.829683481391235,2.3681246545320827,Farmers Market
2531,75113000BI,48.82982952142857,2.3739251500000003,L'Arobase,48.83049877895316,2.374708503484726,Café
2532,75113000BI,48.82982952142857,2.3739251500000003,La Zygothèque,48.829332612333864,2.3744489882820994,French Restaurant
2533,75113000BI,48.82982952142857,2.3739251500000003,Quality Suites Bercy-Bibliotheque Paris 13eme,48.82944182555323,2.374740327939723,Hotel
2534,75113000BI,48.82982952142857,2.3739251500000003,Ibis Styles,48.82894279147284,2.373949170504625,Hotel
2535,75113000BK,48.83198157692308,2.3701109000000002,Season Square,48.83265,2.370998,Vegetarian / Vegan Restaurant
2536,75113000BK,48.83198157692308,2.3701109000000002,Square Héloïse et Abélard,48.83163186785627,2.3700082094929793,Park
2537,75113000BK,48.83198157692308,2.3701109000000002,The Lions,48.832448014949144,2.37116674540016,Pub
2538,75113000BL,48.83044214444445,2.368437211111111,Place Jeanne d'Arc,48.82987539690546,2.368589433750069,Plaza
2539,75113000BL,48.83044214444445,2.368437211111111,Marché Jeanne d'Arc,48.829683481391235,2.3681246545320827,Farmers Market
2540,75113000BM,48.832434533333334,2.3654779888888893,Piscine Dunois,48.83297261228348,2.3665130138397217,Pool
2541,75113000BM,48.832434533333334,2.3654779888888893,"Arrêt Clisson [27,N31]",48.831752419710405,2.365829402734852,Bus Stop
2542,75113000BM,48.832434533333334,2.3654779888888893,Picard,48.83284609,2.36474326,Food & Drink Shop
2543,75113000BN,48.83344516,2.36761856,Rosenblum Collection & Friends,48.83348297963003,2.3684812426055375,Art Museum
2544,75113000BN,48.83344516,2.36761856,Piscine Dunois,48.83297261228348,2.3665130138397217,Pool
2545,75113000BO,48.834696275000006,2.3708906704545454,Anticafé Station F,48.83448679075999,2.370453295563846,Coffee Shop
2546,75113000BP,48.83584719354839,2.3741288645161283,Burger King,48.83652916927646,2.374357279719675,Fast Food Restaurant
2547,75113000BP,48.83584719354839,2.3741288645161283,Jardin James-Joyce,48.836039367181606,2.3734429399999164,Park
2548,75113000BQ,48.833788107894726,2.3760747526315797,Esplanade de la Bibliothèque Nationale de France,48.833014835981764,2.3763712360246956,Plaza
2549,75113000BQ,48.833788107894726,2.3760747526315797,Forêt de la Bibliothèque,48.83368938198057,2.3756081294774276,Forest
2550,75113000BQ,48.833788107894726,2.3760747526315797,Terrasse Est,48.83344,2.3758192,Scenic Lookout
2551,75113000BQ,48.833788107894726,2.3760747526315797,"Tolkien, Voyage en Terre du Milieu",48.833363,2.3761575,Exhibit
2552,75113000BS,48.83133006595744,2.376040961702128,MK2 Bibliothèque,48.83206297663904,2.3758873343467712,Multiplex
2553,75113000BS,48.83133006595744,2.376040961702128,Le Camion qui Fume – BNF,48.831908665403304,2.3766078979025522,Food Truck
2554,75113000BS,48.83133006595744,2.376040961702128,La Brigade,48.83195805496087,2.3762467503547664,Food Truck
2555,75113000BS,48.83133006595744,2.376040961702128,SEPHORA,48.83077,2.376323,Perfume Shop
2556,75113000BS,48.83133006595744,2.376040961702128,Sushi Story,48.83128352457541,2.375132473417609,Japanese Restaurant
2557,75113000BS,48.83133006595744,2.376040961702128,EXKi,48.83093632842114,2.376236301478076,Sandwich Place
2558,75113000BS,48.83133006595744,2.376040961702128,IT – Italian Trattoria,48.83103956153149,2.3762746059710853,Italian Restaurant
2559,75113000BS,48.83133006595744,2.376040961702128,"Toys""R""Us Babies""R""Us",48.830957366394394,2.3763953218198846,Toy / Game Store
2560,75113000BS,48.83133006595744,2.376040961702128,The Frog & British Library,48.83092096501733,2.37678050994873,Pub
2561,75113000BS,48.83133006595744,2.376040961702128,EP7,48.831516,2.3757503,Bar
2562,75113000BS,48.83133006595744,2.376040961702128,H&M,48.83056783308912,2.3763540387153625,Clothing Store
2563,75113000BT,48.8335199,2.377821122580645,Bateau El Alamein,48.834382288800796,2.3779703551784395,Lounge
2564,75113000BT,48.8335199,2.377821122580645,La vie est belle,48.834249,2.377861,Bar
2565,75113000BU,48.830873513888896,2.3801863388888886,Les Frigos,48.83138499046652,2.3792621061124524,Performing Arts Venue
2566,75113000BU,48.830873513888896,2.3801863388888886,Manga Café V.2,48.83114005189336,2.379642052274232,Bookstore
2567,75113000BU,48.830873513888896,2.3801863388888886,Éric Kayser,48.83108108745591,2.380805164575577,Bakery
2568,75113000BU,48.830873513888896,2.3801863388888886,Presse Café,48.830040235738345,2.3802765713600658,Café
2569,75113000BW,48.828295036585374,2.3824218634146335,Jardins des Grands-Moulins — Abbé-Pierre,48.82908327238094,2.3822429144255475,Garden
2570,75113000BW,48.828295036585374,2.3824218634146335,Subway,48.8291269,2.3824442,Sandwich Place
2571,75113000BW,48.828295036585374,2.3824218634146335,in & out,48.82895183766638,2.381782023156845,Fast Food Restaurant
2572,75113000BW,48.828295036585374,2.3824218634146335,Esplanade Pierre Vidal-Naquet,48.8290754956502,2.3822628394790173,College Quad
2573,75113000BW,48.828295036585374,2.3824218634146335,Midoré,48.82864322033559,2.381232976913452,Bakery
2574,75113000BW,48.828295036585374,2.3824218634146335,Maison De La Presse,48.82902,2.382057,Bookstore
2575,75113000CC,48.82384297096774,2.377568412903226,Station Maryse Bastié [T3a],48.82433464492192,2.377590537071228,Tram Station
2576,75113000CC,48.82384297096774,2.377568412903226,O'Delice,48.82436568451941,2.3767254566136784,Fast Food Restaurant
2577,75113000CC,48.82384297096774,2.377568412903226,Cité-Refuge De L'Armée Du Salut Le Corbusier,48.82436965257708,2.3764735307264604,Art Gallery
2578,75113000CD,48.82616510980392,2.380786011764706,Dans La Cuisine,48.826797,2.3804846,Restaurant
2579,75113000CD,48.82616510980392,2.380786011764706,Place Farhat Hached,48.82601173208971,2.381008892452348,Plaza
2580,75113000CE,48.82795744999999,2.379115767307692,Le Trac,48.8278711961157,2.3794415338464985,Tapas Restaurant
2581,75113000CE,48.82795744999999,2.379115767307692,Marionnaud,48.82852682679892,2.3788037242347855,Cosmetics Shop
2582,75113000CE,48.82795744999999,2.379115767307692,Galerie Mathgoth,48.82794462592185,2.3803706837901397,Art Gallery
2583,75113000CF,48.829635574576265,2.3776860779661013,Starbucks,48.83015868054229,2.3770655076287137,Coffee Shop
2584,75113000CF,48.829635574576265,2.3776860779661013,Monoprix,48.82999967,2.37779241,Supermarket
